Date,SSE ,rf,pingan,cpic,spd,pre,jf,smg,baosteel,saic,acc,sinopec,gdpd,cypc,shanghai_pharma,china_meheco,hd_medicine,hikvision,haier,china_ZTE
2021-06-11,3589.75 ,2.0297 ,174.88 ,43.32 ,136.34 ,282.55 ,768.49 ,149.21 ,20.82 ,193.77 ,228.47 ,15.40 ,660.70 ,66.03 ,210.07 ,120.14 ,603.96 ,1321.01 ,1050.27 ,515.01 
2021-06-15,3556.56 ,2.1314 ,169.01 ,42.13 ,134.46 ,274.12 ,745.41 ,146.70 ,20.20 ,205.35 ,224.10 ,15.47 ,644.71 ,65.20 ,210.07 ,119.29 ,572.93 ,1293.74 ,1013.68 ,511.84 
2021-06-16,3518.33 ,2.0264 ,168.83 ,42.30 ,134.73 ,278.66 ,742.69 ,145.98 ,19.97 ,199.31 ,223.67 ,15.53 ,655.37 ,65.11 ,204.88 ,119.20 ,531.68 ,1250.27 ,1022.36 ,507.39 
2021-06-17,3525.60 ,1.9018 ,166.94 ,40.97 ,134.59 ,278.66 ,737.26 ,144.91 ,19.08 ,197.27 ,218.35 ,15.26 ,647.38 ,65.11 ,204.19 ,118.26 ,535.85 ,1260.07 ,1001.61 ,520.57 
2021-06-18,3525.10 ,2.0535 ,164.04 ,40.61 ,135.40 ,276.06 ,739.98 ,145.98 ,18.95 ,211.19 ,212.87 ,14.85 ,642.05 ,64.09 ,203.80 ,120.80 ,543.67 ,1277.33 ,992.55 ,541.99 
2021-06-21,3529.18 ,2.2985 ,161.67 ,39.92 ,134.59 ,270.66 ,741.34 ,145.98 ,19.30 ,206.90 ,203.57 ,14.58 ,636.72 ,63.64 ,202.43 ,120.80 ,566.50 ,1272.43 ,962.37 ,530.41 
2021-06-22,3557.41 ,2.3926 ,163.11 ,40.57 ,134.06 ,265.90 ,741.34 ,145.98 ,19.35 ,215.08 ,205.91 ,15.06 ,636.72 ,64.31 ,205.96 ,120.71 ,581.76 ,1277.12 ,975.95 ,519.14 
2021-06-23,3566.22 ,2.2335 ,165.86 ,40.85 ,133.92 ,268.49 ,741.34 ,145.26 ,20.28 ,214.59 ,208.35 ,15.09 ,639.38 ,64.69 ,206.25 ,120.61 ,578.36 ,1276.27 ,1000.48 ,523.74 
2021-06-24,3566.65 ,1.8687 ,166.21 ,40.93 ,134.33 ,268.06 ,741.34 ,146.70 ,20.68 ,214.01 ,206.41 ,15.02 ,639.38 ,65.11 ,204.58 ,120.14 ,566.63 ,1350.84 ,988.03 ,512.00 
2021-06-25,3607.56 ,1.5741 ,168.02 ,41.37 ,135.13 ,269.58 ,748.12 ,146.34 ,20.76 ,219.65 ,209.34 ,15.02 ,644.71 ,65.87 ,207.33 ,119.95 ,595.01 ,1353.18 ,1001.99 ,513.11 
2021-06-28,3606.37 ,1.6152 ,165.30 ,40.34 ,134.19 ,262.23 ,744.05 ,144.55 ,20.71 ,218.10 ,209.59 ,14.89 ,655.37 ,66.93 ,208.80 ,120.43 ,597.91 ,1345.30 ,998.97 ,529.93 
2021-06-29,3573.18 ,1.8728 ,162.23 ,40.07 ,133.79 ,259.42 ,738.62 ,144.91 ,20.49 ,211.67 ,204.62 ,14.78 ,644.71 ,65.43 ,207.43 ,118.78 ,588.20 ,1331.03 ,975.58 ,516.44 
2021-06-30,3591.20 ,3.6481 ,161.98 ,40.34 ,134.06 ,260.28 ,739.98 ,144.91 ,20.68 ,213.81 ,204.22 ,14.82 ,647.38 ,65.87 ,207.13 ,117.91 ,580.38 ,1374.28 ,977.46 ,527.39 
2021-07-01,3588.78 ,1.7985 ,163.19 ,40.86 ,134.46 ,271.09 ,745.41 ,144.91 ,20.92 ,209.82 ,207.15 ,14.72 ,636.72 ,66.67 ,210.46 ,119.85 ,583.66 ,1387.91 ,1015.94 ,520.73 
2021-07-02,3518.76 ,1.6527 ,156.99 ,39.26 ,133.12 ,261.36 ,738.62 ,144.91 ,20.65 ,204.76 ,200.64 ,14.65 ,636.72 ,64.79 ,203.70 ,117.33 ,544.05 ,1325.70 ,969.54 ,503.90 
2021-07-05,3534.32 ,1.7087 ,156.00 ,39.44 ,132.99 ,256.82 ,727.76 ,142.75 ,20.30 ,205.15 ,199.89 ,14.61 ,644.71 ,64.24 ,204.58 ,115.77 ,549.72 ,1303.33 ,945.77 ,509.30 
2021-07-06,3530.26 ,1.9485 ,158.50 ,40.57 ,133.92 ,266.12 ,741.34 ,145.26 ,20.17 ,204.86 ,202.18 ,14.68 ,647.38 ,64.69 ,199.00 ,114.90 ,524.37 ,1291.61 ,952.19 ,498.82 
2021-07-07,3553.72 ,2.0931 ,157.16 ,40.23 ,134.46 ,263.09 ,734.55 ,143.83 ,20.55 ,208.85 ,201.48 ,14.51 ,647.38 ,64.82 ,198.70 ,115.00 ,530.68 ,1316.11 ,960.11 ,494.54 
2021-07-08,3525.50 ,1.8419 ,153.16 ,39.17 ,133.25 ,262.01 ,726.40 ,144.19 ,20.52 ,207.20 ,196.66 ,14.27 ,641.96 ,64.82 ,195.96 ,114.51 ,516.30 ,1300.98 ,947.66 ,492.48 
2021-07-09,3524.09 ,2.2358 ,151.42 ,38.85 ,132.85 ,263.31 ,727.76 ,144.55 ,20.84 ,213.42 ,195.11 ,14.27 ,636.54 ,64.82 ,195.27 ,115.48 ,517.68 ,1286.07 ,968.03 ,496.28 
2021-07-12,3547.84 ,1.9840 ,149.68 ,38.23 ,132.85 ,259.85 ,727.76 ,143.83 ,20.71 ,212.16 ,195.01 ,14.17 ,631.12 ,63.70 ,195.66 ,114.90 ,525.88 ,1333.80 ,973.31 ,545.96 
2021-07-13,3566.52 ,2.0841 ,150.43 ,38.87 ,133.52 ,260.28 ,738.62 ,144.91 ,20.68 ,210.99 ,195.06 ,14.31 ,636.54 ,64.44 ,197.53 ,115.00 ,523.86 ,1334.43 ,1040.47 ,564.85 
2021-07-14,3528.50 ,2.0181 ,145.92 ,37.38 ,131.78 ,254.88 ,733.19 ,144.19 ,20.33 ,202.43 ,190.54 ,14.21 ,633.83 ,64.50 ,197.53 ,115.29 ,537.99 ,1325.06 ,1028.77 ,571.83 
2021-07-15,3564.59 ,2.1284 ,151.14 ,39.51 ,133.25 ,255.09 ,737.26 ,142.04 ,21.79 ,199.70 ,194.67 ,14.17 ,628.42 ,64.72 ,195.86 ,114.80 ,529.79 ,1349.56 ,1028.02 ,568.18 
2021-07-16,3539.30 ,2.1207 ,150.43 ,39.05 ,133.79 ,254.88 ,739.98 ,140.91 ,21.60 ,202.33 ,192.28 ,14.10 ,625.71 ,63.76 ,195.96 ,114.51 ,519.07 ,1342.32 ,1009.53 ,569.29 
2021-07-19,3539.12 ,2.1470 ,149.55 ,39.20 ,134.19 ,247.31 ,737.26 ,139.79 ,21.28 ,200.97 ,189.34 ,13.83 ,617.58 ,64.13 ,197.87 ,113.15 ,529.79 ,1350.41 ,1028.02 ,602.14 
2021-07-20,3536.79 ,2.2222 ,147.31 ,38.45 ,133.92 ,246.66 ,734.27 ,139.41 ,20.63 ,198.63 ,190.59 ,13.87 ,620.29 ,63.76 ,199.07 ,112.67 ,528.28 ,1362.13 ,1015.94 ,591.51 
2021-07-21,3562.66 ,2.2154 ,146.35 ,38.81 ,134.49 ,242.34 ,720.81 ,138.29 ,20.74 ,199.31 ,192.13 ,13.70 ,612.16 ,62.84 ,197.76 ,112.38 ,529.16 ,1437.77 ,1040.47 ,587.07 
2021-07-22,3574.73 ,2.1481 ,147.51 ,40.40 ,135.75 ,244.07 ,714.83 ,137.91 ,21.82 ,198.34 ,195.81 ,13.87 ,620.29 ,62.28 ,197.56 ,112.77 ,515.79 ,1438.84 ,1015.94 ,589.45 
2021-07-23,3550.40 ,2.0718 ,145.24 ,40.58 ,134.91 ,241.04 ,705.86 ,137.16 ,21.90 ,201.45 ,192.97 ,13.80 ,623.00 ,62.11 ,195.05 ,111.99 ,474.80 ,1436.07 ,989.91 ,577.23 
2021-07-26,3467.44 ,2.1661 ,137.33 ,38.28 ,131.53 ,225.04 ,672.96 ,134.54 ,21.01 ,193.86 ,184.47 ,13.73 ,614.87 ,62.28 ,188.42 ,108.30 ,457.14 ,1387.06 ,979.73 ,573.73 
2021-07-27,3381.18 ,2.3111 ,132.72 ,36.90 ,128.85 ,216.18 ,652.02 ,129.29 ,19.95 ,192.99 ,176.71 ,13.66 ,609.46 ,60.59 ,187.52 ,107.52 ,438.72 ,1293.53 ,922.38 ,583.57 
2021-07-28,3361.59 ,2.0876 ,133.83 ,36.81 ,129.70 ,217.04 ,652.02 ,125.55 ,19.41 ,185.30 ,177.15 ,13.53 ,598.62 ,62.01 ,188.83 ,105.97 ,445.28 ,1299.70 ,922.38 ,591.83 
2021-07-29,3411.72 ,1.6695 ,134.18 ,36.00 ,128.43 ,216.61 ,650.53 ,123.67 ,19.57 ,185.78 ,175.61 ,13.53 ,601.33 ,61.45 ,189.93 ,105.88 ,442.63 ,1339.97 ,894.09 ,595.95 
2021-07-30,3397.36 ,2.2916 ,135.24 ,36.24 ,127.16 ,216.40 ,646.04 ,124.42 ,21.44 ,184.38 ,176.11 ,13.56 ,620.29 ,62.81 ,191.14 ,105.68 ,447.67 ,1299.70 ,942.38 ,615.79 
2021-08-02,3464.29 ,1.9139 ,136.10 ,37.46 ,128.57 ,220.29 ,656.51 ,126.30 ,19.76 ,190.11 ,193.32 ,13.59 ,631.12 ,62.48 ,191.54 ,106.65 ,463.06 ,1304.61 ,977.09 ,646.74 
2021-08-03,3447.99 ,1.8655 ,136.68 ,37.53 ,128.43 ,218.13 ,655.01 ,126.67 ,19.38 ,188.50 ,194.91 ,13.53 ,639.25 ,62.41 ,195.66 ,110.63 ,474.54 ,1287.77 ,1020.47 ,631.66 
2021-08-04,3477.22 ,1.7352 ,135.06 ,36.95 ,127.73 ,215.96 ,655.01 ,124.42 ,19.98 ,190.71 ,196.01 ,13.59 ,641.96 ,63.00 ,194.95 ,109.56 ,472.02 ,1312.91 ,1011.04 ,651.66 
2021-08-05,3466.55 ,1.7473 ,136.58 ,37.14 ,127.45 ,226.56 ,665.48 ,124.80 ,19.90 ,191.52 ,199.49 ,13.56 ,641.96 ,63.30 ,193.75 ,112.38 ,458.52 ,1287.77 ,1019.72 ,639.60 
2021-08-06,3458.23 ,1.9162 ,135.24 ,36.76 ,127.87 ,232.39 ,659.50 ,123.67 ,20.19 ,192.62 ,195.46 ,13.49 ,636.54 ,62.97 ,190.23 ,111.41 ,454.61 ,1259.86 ,1009.53 ,629.28 
2021-08-09,3494.63 ,2.3215 ,138.89 ,38.32 ,129.14 ,249.90 ,674.45 ,127.42 ,20.98 ,191.92 ,206.06 ,13.59 ,639.25 ,63.96 ,192.54 ,111.31 ,469.25 ,1268.17 ,1029.15 ,630.39 
2021-08-10,3529.93 ,2.3204 ,140.43 ,38.53 ,129.56 ,251.20 ,672.96 ,126.67 ,21.47 ,192.22 ,206.75 ,13.59 ,633.83 ,64.62 ,194.15 ,111.02 ,474.16 ,1274.14 ,1048.76 ,633.25 
2021-08-11,3532.62 ,2.0620 ,140.61 ,38.53 ,129.70 ,272.17 ,681.93 ,128.92 ,21.79 ,192.12 ,204.12 ,13.73 ,639.25 ,64.69 ,192.44 ,110.44 ,455.50 ,1277.97 ,1051.03 ,582.78 
2021-08-12,3524.74 ,1.9767 ,137.94 ,37.74 ,129.14 ,268.49 ,674.45 ,128.17 ,22.44 ,198.05 ,203.37 ,13.76 ,647.38 ,65.09 ,191.94 ,109.76 ,456.76 ,1248.57 ,1040.47 ,579.29 
2021-08-13,3516.30 ,2.2013 ,136.85 ,37.73 ,129.28 ,259.85 ,666.98 ,127.80 ,22.33 ,193.73 ,204.71 ,13.59 ,650.09 ,64.79 ,190.43 ,108.40 ,449.06 ,1207.02 ,1042.35 ,563.42 
2021-08-16,3517.34 ,2.0923 ,138.42 ,38.00 ,129.84 ,272.51 ,681.93 ,129.29 ,22.93 ,192.72 ,206.11 ,13.87 ,658.21 ,65.35 ,192.54 ,110.24 ,479.08 ,1208.73 ,1067.63 ,565.16 
2021-08-17,3446.98 ,1.9909 ,136.60 ,37.99 ,129.42 ,280.79 ,672.96 ,128.54 ,22.47 ,188.10 ,208.25 ,13.73 ,655.50 ,64.89 ,190.83 ,108.40 ,482.11 ,1169.95 ,1031.03 ,555.64 
2021-08-18,3485.29 ,1.7563 ,141.21 ,39.27 ,131.39 ,281.02 ,675.95 ,130.04 ,22.63 ,189.20 ,211.78 ,13.87 ,666.34 ,65.09 ,191.34 ,108.98 ,467.98 ,1171.65 ,1023.11 ,558.82 
2021-08-19,3465.55 ,1.8807 ,135.34 ,37.86 ,129.98 ,271.59 ,662.49 ,129.67 ,22.77 ,188.50 ,205.21 ,13.42 ,677.17 ,65.85 ,191.34 ,108.79 ,491.82 ,1169.95 ,1012.55 ,575.96 
2021-08-20,3427.33 ,2.0863 ,133.58 ,36.86 ,130.54 ,278.95 ,656.51 ,134.17 ,22.71 ,184.78 ,209.69 ,13.46 ,674.46 ,65.62 ,189.43 ,107.23 ,478.20 ,1141.40 ,985.01 ,564.63 
2021-08-23,3477.13 ,2.2153 ,132.80 ,36.93 ,129.56 ,274.35 ,663.98 ,139.04 ,22.55 ,185.08 ,207.05 ,13.53 ,698.84 ,66.11 ,189.43 ,106.36 ,468.11 ,1172.29 ,1001.46 ,566.38 
2021-08-24,3514.47 ,2.3469 ,130.53 ,37.04 ,129.70 ,271.13 ,662.49 ,133.79 ,22.74 ,186.89 ,202.97 ,13.59 ,660.92 ,65.62 ,189.53 ,106.55 ,460.67 ,1171.87 ,1014.46 ,559.20 
2021-08-25,3540.38 ,2.2532 ,129.97 ,36.54 ,129.42 ,264.45 ,659.50 ,132.67 ,23.09 ,186.59 ,201.48 ,13.73 ,666.34 ,65.22 ,190.03 ,108.30 ,437.71 ,1186.99 ,1019.44 ,545.16 
2021-08-26,3501.66 ,2.2281 ,126.75 ,35.64 ,128.71 ,262.38 ,656.51 ,133.04 ,24.17 ,184.68 ,196.26 ,13.83 ,663.63 ,64.46 ,191.24 ,107.72 ,394.19 ,1150.98 ,985.01 ,541.01 
2021-08-27,3522.16 ,2.0874 ,131.03 ,36.46 ,129.14 ,257.78 ,656.51 ,130.79 ,24.63 ,189.91 ,195.61 ,13.93 ,666.34 ,64.56 ,190.53 ,106.94 ,396.21 ,1122.86 ,1002.22 ,549.31 
2021-08-30,3528.15 ,1.8657 ,127.78 ,36.28 ,126.18 ,249.72 ,644.54 ,128.54 ,26.10 ,194.83 ,186.01 ,14.21 ,652.79 ,63.10 ,195.35 ,106.55 ,401.00 ,1101.55 ,981.18 ,523.45 
2021-08-31,3543.94 ,2.6425 ,125.74 ,36.63 ,127.45 ,262.15 ,665.48 ,131.54 ,27.58 ,194.23 ,198.79 ,14.48 ,669.05 ,63.93 ,192.84 ,107.23 ,387.88 ,1095.16 ,1035.12 ,529.84 
2021-09-01,3567.10 ,2.1542 ,129.75 ,38.25 ,129.28 ,279.41 ,681.93 ,135.29 ,27.75 ,197.65 ,214.71 ,14.51 ,688.01 ,65.52 ,193.85 ,108.98 ,394.57 ,1133.73 ,1107.80 ,538.13 
2021-09-02,3597.04 ,2.1218 ,129.90 ,38.39 ,129.98 ,286.09 ,687.91 ,136.04 ,28.15 ,199.76 ,215.61 ,14.65 ,725.93 ,66.05 ,194.15 ,109.66 ,387.38 ,1095.37 ,1086.76 ,529.04 
2021-09-03,3581.73 ,1.9679 ,130.30 ,38.73 ,130.12 ,282.63 ,696.89 ,136.79 ,27.20 ,195.44 ,217.35 ,14.82 ,744.89 ,66.31 ,197.66 ,110.92 ,390.03 ,1095.16 ,1087.91 ,530.47 
2021-09-06,3621.86 ,2.1537 ,129.97 ,39.68 ,129.70 ,277.11 ,693.89 ,136.41 ,27.72 ,200.56 ,227.35 ,14.82 ,750.31 ,66.18 ,199.87 ,112.09 ,404.91 ,1138.41 ,1101.68 ,541.49 
2021-09-07,3676.59 ,2.2261 ,131.89 ,39.62 ,131.53 ,277.34 ,702.87 ,139.41 ,29.34 ,210.52 ,225.21 ,15.23 ,747.60 ,66.21 ,201.48 ,112.57 ,403.40 ,1127.55 ,1093.26 ,540.05 
2021-09-08,3675.19 ,2.2057 ,130.91 ,39.22 ,131.53 ,274.35 ,707.35 ,140.91 ,28.50 ,209.61 ,221.73 ,15.40 ,812.61 ,67.20 ,200.48 ,113.74 ,398.86 ,1128.19 ,1077.20 ,552.82 
2021-09-09,3693.13 ,2.0669 ,130.07 ,39.20 ,130.97 ,278.03 ,710.34 ,142.41 ,30.91 ,210.72 ,228.69 ,15.80 ,796.35 ,67.40 ,203.19 ,115.87 ,396.46 ,1107.09 ,1063.04 ,552.98 
2021-09-10,3703.11 ,2.1360 ,130.30 ,39.41 ,132.52 ,286.78 ,707.35 ,140.91 ,30.43 ,211.12 ,236.21 ,15.46 ,774.69 ,67.43 ,202.79 ,114.90 ,388.39 ,1144.59 ,1078.35 ,561.59 
2021-09-13,3715.37 ,2.2251 ,128.81 ,39.68 ,132.23 ,302.66 ,719.32 ,143.16 ,32.05 ,207.80 ,245.66 ,15.97 ,788.23 ,67.37 ,202.49 ,115.48 ,385.99 ,1180.17 ,1044.68 ,545.47 
2021-09-14,3662.60 ,2.3428 ,125.64 ,38.57 ,129.70 ,298.97 ,692.40 ,137.91 ,29.88 ,205.39 ,241.28 ,15.80 ,763.85 ,66.41 ,200.98 ,113.25 ,383.85 ,1158.23 ,1019.05 ,534.62 
2021-09-15,3656.22 ,2.1809 ,124.66 ,38.83 ,129.42 ,290.46 ,693.89 ,137.54 ,29.86 ,203.18 ,227.50 ,16.08 ,774.69 ,65.15 ,198.27 ,112.86 ,371.61 ,1164.62 ,995.34 ,539.25 
2021-09-16,3607.09 ,2.2936 ,124.76 ,38.56 ,128.43 ,282.63 ,681.93 ,137.16 ,29.80 ,201.17 ,229.89 ,15.80 ,771.98 ,65.32 ,195.86 ,114.80 ,370.22 ,1155.25 ,983.48 ,541.49 
2021-09-17,3613.97 ,2.2176 ,122.67 ,37.84 ,128.29 ,298.51 ,681.93 ,133.79 ,28.29 ,202.17 ,231.98 ,15.80 ,801.77 ,67.14 ,196.86 ,112.96 ,375.77 ,1173.78 ,1025.17 ,542.60 
2021-09-18,,2.1079 ,,,,,,,,,,,,,,,,,,
2021-09-22,3628.49 ,2.1928 ,120.40 ,37.18 ,127.16 ,315.55 ,683.43 ,133.79 ,28.31 ,200.56 ,231.98 ,16.54 ,883.03 ,70.61 ,195.35 ,112.86 ,378.30 ,1131.38 ,994.57 ,539.41 
2021-09-23,3642.22 ,2.0453 ,121.51 ,37.74 ,127.16 ,314.86 ,698.38 ,136.04 ,28.02 ,201.27 ,237.00 ,16.33 ,972.42 ,70.18 ,199.07 ,113.54 ,376.78 ,1103.68 ,965.88 ,559.04 
2021-09-24,3613.07 ,1.6809 ,121.15 ,37.74 ,127.02 ,308.87 ,692.40 ,136.04 ,26.01 ,197.85 ,216.46 ,15.98 ,939.92 ,69.71 ,198.37 ,112.09 ,386.24 ,1118.17 ,943.31 ,550.10 
2021-09-26,,1.6843 ,,,,,,,,,,,,,,,,,,
2021-09-27,3582.83 ,1.7675 ,123.47 ,38.49 ,127.02 ,297.13 ,668.47 ,132.29 ,25.04 ,198.35 ,207.70 ,15.70 ,845.11 ,71.33 ,197.36 ,111.50 ,388.14 ,1149.92 ,952.11 ,553.14 
2021-09-28,3602.22 ,1.9621 ,124.13 ,38.81 ,127.16 ,313.70 ,696.89 ,134.17 ,24.99 ,196.34 ,209.09 ,16.68 ,896.58 ,72.03 ,195.45 ,112.28 ,377.54 ,1163.34 ,980.42 ,545.79 
2021-09-29,3536.29 ,1.5448 ,123.95 ,38.98 ,127.02 ,317.85 ,687.91 ,133.04 ,23.31 ,193.02 ,203.07 ,15.70 ,864.07 ,73.12 ,190.93 ,109.17 ,368.33 ,1171.87 ,995.72 ,521.06 
2021-09-30,3568.17 ,2.1983 ,121.86 ,37.80 ,126.74 ,322.91 ,702.87 ,132.67 ,23.55 ,191.82 ,202.97 ,15.70 ,880.32 ,72.72 ,192.14 ,109.56 ,374.39 ,1171.87 ,1000.31 ,528.72 
2021-10-08,3592.17 ,2.0958 ,131.28 ,40.80 ,127.87 ,311.86 ,702.87 ,135.29 ,23.33 ,196.54 ,205.36 ,16.16 ,847.82 ,72.56 ,194.25 ,112.18 ,411.85 ,1203.40 ,1021.35 ,540.37 
2021-10-09,,1.5764 ,,,,,,,,,,,,,,,,,,
2021-10-11,3591.71 ,2.1436 ,132.90 ,41.33 ,128.85 ,319.69 ,704.36 ,136.04 ,22.71 ,198.65 ,207.80 ,16.26 ,842.40 ,71.47 ,194.35 ,112.67 ,421.31 ,1217.67 ,1022.50 ,552.18 
2021-10-12,3546.94 ,2.1437 ,131.69 ,41.18 ,128.71 ,324.29 ,710.34 ,135.29 ,21.76 ,196.54 ,207.60 ,15.87 ,796.35 ,70.51 ,192.84 ,111.70 ,438.21 ,1200.20 ,1019.05 ,548.99 
2021-10-13,3561.76 ,2.1809 ,130.40 ,40.54 ,127.73 ,320.15 ,698.38 ,132.67 ,21.85 ,203.58 ,204.42 ,15.24 ,758.43 ,68.92 ,193.04 ,113.44 ,432.16 ,1191.47 ,1010.64 ,556.81 
2021-10-14,3558.28 ,2.1235 ,129.55 ,40.23 ,127.30 ,310.71 ,683.43 ,131.17 ,21.76 ,206.60 ,200.14 ,15.28 ,753.02 ,68.36 ,191.64 ,112.38 ,422.95 ,1199.35 ,985.77 ,542.28 
2021-10-15,3572.37 ,2.0819 ,128.21 ,40.11 ,127.73 ,317.62 ,672.96 ,129.29 ,21.96 ,209.31 ,200.49 ,15.56 ,750.31 ,68.92 ,190.03 ,111.31 ,421.94 ,1191.04 ,1002.61 ,545.32 
2021-10-18,3568.14 ,2.1731 ,125.64 ,39.72 ,127.02 ,306.11 ,677.44 ,129.67 ,22.10 ,211.22 ,203.17 ,15.87 ,758.43 ,69.62 ,188.52 ,110.63 ,417.02 ,1163.56 ,990.75 ,538.77 
2021-10-19,3593.15 ,2.2621 ,129.65 ,40.58 ,126.88 ,296.67 ,672.96 ,128.54 ,22.27 ,210.72 ,200.93 ,15.94 ,753.02 ,70.44 ,188.52 ,110.92 ,417.78 ,1181.24 ,1000.69 ,543.88 
2021-10-20,3587.00 ,2.1133 ,129.44 ,39.97 ,127.02 ,293.68 ,658.00 ,127.05 ,22.05 ,210.92 ,200.73 ,15.66 ,828.86 ,69.38 ,187.82 ,109.08 ,433.17 ,1160.57 ,979.27 ,539.09 
2021-10-21,3594.78 ,1.7082 ,136.78 ,41.43 ,127.30 ,309.79 ,662.49 ,127.80 ,21.74 ,210.92 ,198.20 ,15.77 ,804.48 ,69.65 ,188.42 ,108.79 ,424.72 ,1177.19 ,986.54 ,533.19 
2021-10-22,3582.60 ,1.6990 ,136.80 ,41.56 ,127.73 ,315.55 ,675.95 ,130.79 ,21.03 ,210.72 ,202.03 ,15.35 ,766.56 ,69.42 ,187.82 ,108.50 ,415.76 ,1181.24 ,1059.98 ,530.79 
2021-10-25,3609.86 ,1.6465 ,136.26 ,41.08 ,127.16 ,310.48 ,671.46 ,129.67 ,21.09 ,210.82 ,194.91 ,15.66 ,769.27 ,69.52 ,188.62 ,108.01 ,418.79 ,1155.46 ,1030.15 ,541.64 
2021-10-26,3597.64 ,1.5821 ,133.60 ,40.64 ,127.16 ,300.36 ,656.51 ,126.30 ,20.94 ,208.40 ,193.77 ,15.56 ,769.27 ,69.95 ,188.93 ,107.33 ,416.14 ,1142.04 ,1015.61 ,545.00 
2021-10-27,3562.31 ,1.9544 ,132.27 ,40.64 ,126.60 ,299.43 ,637.07 ,124.42 ,20.41 ,204.89 ,189.29 ,15.31 ,793.65 ,70.31 ,185.11 ,105.78 ,426.10 ,1124.99 ,991.89 ,535.10 
2021-10-28,3518.42 ,1.9778 ,131.37 ,40.55 ,126.18 ,297.59 ,619.12 ,124.80 ,19.98 ,199.46 ,189.24 ,14.78 ,777.39 ,69.85 ,182.00 ,106.46 ,444.02 ,1109.44 ,1022.11 ,526.01 
2021-10-29,3547.34 ,2.2656 ,126.94 ,38.16 ,125.90 ,289.08 ,614.63 ,118.43 ,20.15 ,203.88 ,189.44 ,14.96 ,755.72 ,70.24 ,187.32 ,108.01 ,462.18 ,1113.48 ,1040.48 ,520.58 
2021-11-01,3544.48 ,2.0763 ,128.35 ,39.34 ,122.80 ,281.94 ,616.13 ,116.55 ,19.81 ,200.76 ,188.55 ,14.85 ,742.18 ,70.67 ,184.81 ,106.17 ,461.30 ,1129.68 ,1055.01 ,500.95 
2021-11-02,3505.63 ,2.1498 ,128.07 ,38.85 ,120.26 ,281.48 ,607.16 ,113.93 ,19.11 ,203.28 ,185.36 ,14.61 ,712.39 ,69.25 ,181.09 ,105.78 ,459.03 ,1094.52 ,1010.64 ,497.28 
2021-11-03,3498.54 ,2.0260 ,128.17 ,39.12 ,120.12 ,297.13 ,611.64 ,115.80 ,19.36 ,202.98 ,188.70 ,14.61 ,706.97 ,69.98 ,181.59 ,106.85 ,459.78 ,1085.57 ,1011.02 ,496.00 
2021-11-04,3526.87 ,1.9254 ,127.28 ,39.12 ,119.84 ,290.46 ,608.65 ,115.43 ,18.97 ,207.70 ,189.14 ,14.57 ,715.09 ,69.62 ,182.30 ,106.85 ,459.91 ,1080.67 ,1015.99 ,505.42 
2021-11-05,3491.57 ,1.9305 ,127.87 ,39.10 ,120.12 ,281.71 ,604.17 ,113.55 ,18.12 ,228.51 ,188.15 ,14.40 ,677.17 ,68.29 ,182.70 ,106.17 ,443.76 ,1096.87 ,1006.05 ,499.51 
2021-11-08,3498.63 ,1.9541 ,129.07 ,39.13 ,119.56 ,289.54 ,602.67 ,113.93 ,18.12 ,231.33 ,188.05 ,14.40 ,671.76 ,67.27 ,180.59 ,106.65 ,440.23 ,1087.70 ,984.24 ,497.12 
2021-11-09,3507.00 ,2.1771 ,127.25 ,38.63 ,120.26 ,288.85 ,599.68 ,112.80 ,17.84 ,222.78 ,188.50 ,14.25 ,677.17 ,67.24 ,181.09 ,106.26 ,443.76 ,1112.21 ,979.65 ,502.55 
2021-11-10,3492.46 ,1.8714 ,125.82 ,38.13 ,119.42 ,310.71 ,610.15 ,114.68 ,18.00 ,215.34 ,182.63 ,14.36 ,666.34 ,66.61 ,182.70 ,106.07 ,444.40 ,1109.01 ,965.12 ,506.85 
2021-11-11,3532.79 ,1.9139 ,130.99 ,39.55 ,121.39 ,341.78 ,647.53 ,120.30 ,18.57 ,214.34 ,193.32 ,14.43 ,669.05 ,66.54 ,183.60 ,107.23 ,441.62 ,1114.34 ,1024.79 ,513.08 
2021-11-12,3539.10 ,1.8855 ,129.61 ,39.27 ,121.81 ,342.24 ,626.60 ,117.68 ,18.00 ,214.94 ,189.69 ,14.47 ,666.34 ,66.01 ,183.80 ,106.85 ,451.59 ,1121.16 ,1051.95 ,507.81 
2021-11-15,3533.30 ,1.8321 ,129.58 ,39.51 ,123.22 ,333.50 ,629.59 ,117.68 ,18.37 ,212.53 ,190.29 ,14.43 ,669.05 ,66.67 ,185.01 ,107.91 ,466.97 ,1116.47 ,1056.54 ,503.34 
2021-11-16,3521.79 ,1.9689 ,128.97 ,39.86 ,122.94 ,331.66 ,620.62 ,117.30 ,17.86 ,207.30 ,185.01 ,14.47 ,663.63 ,66.11 ,184.31 ,107.62 ,459.66 ,1100.49 ,1069.55 ,505.90 
2021-11-17,3537.37 ,2.2134 ,128.17 ,39.79 ,121.81 ,329.59 ,620.62 ,116.93 ,18.26 ,208.71 ,184.32 ,14.47 ,669.05 ,66.31 ,183.30 ,107.62 ,470.25 ,1089.83 ,1052.72 ,511.96 
